nom,code,codeDepartement,codeRegion,population,lat,lon
Bessy,10043,10,44,114,48.5399,4.0237
Bétignicourt,10044,10,44,33,48.4492,4.4557
Beurey,10045,10,44,178,48.1751,4.4734
Blaincourt-sur-Aube,10046,10,44,98,48.383,4.4544
Blignicourt,10047,10,44,43,48.4542,4.5408
Bligny,10048,10,44,161,48.1696,4.5963
Les Bordes-Aumont,10049,10,44,539,48.1909,4.1172
Bossancourt,10050,10,44,193,48.2827,4.609
Bouilly,10051,10,44,1074,48.1875,3.99
Boulages,10052,10,44,227,48.5871,3.916
Bouranton,10053,10,44,623,48.3157,4.1808
Bourdenay,10054,10,44,123,48.3544,3.5904
Bourguignons,10055,10,44,252,48.1405,4.3691
Bouy-Luxembourg,10056,10,44,248,48.3775,4.2432
Bouy-sur-Orvin,10057,10,44,54,48.4241,3.4956
Bragelogne-Beauvoir,10058,10,44,221,47.9703,4.2673
Braux,10059,10,44,113,48.4814,4.4595
Bréviandes,10060,10,44,3091,48.2568,4.1049
Brévonnes,10061,10,44,667,48.3478,4.4067
Briel-sur-Barse,10062,10,44,196,48.2113,4.3524
Brienne-la-Vieille,10063,10,44,386,48.372,4.5402
Brienne-le-Château,10064,10,44,2703,48.3988,4.5278
Brillecourt,10065,10,44,87,48.4778,4.3706
Bucey-en-Othe,10066,10,44,433,48.2592,3.8721
Buchères,10067,10,44,1959,48.2366,4.1137
Buxeuil,10068,10,44,112,48.0521,4.4092
Buxières-sur-Arce,10069,10,44,107,48.1359,4.4521
Celles-sur-Ource,10070,10,44,489,48.0703,4.4207
Chacenay,10071,10,44,52,48.1055,4.5323
La Chaise,10072,10,44,32,48.354,4.6655
Chalette-sur-Voire,10073,10,44,128,48.4521,4.4226
Chamoy,10074,10,44,503,48.1123,3.9645
Champfleury,10075,10,44,109,48.61,4.0321
Champignol-lez-Mondeville,10076,10,44,259,48.1224,4.679
Champigny-sur-Aube,10077,10,44,95,48.57,4.0708
Champ-sur-Barse,10078,10,44,26,48.2428,4.4097
Channes,10079,10,44,116,47.94,4.2634
Chaource,10080,10,44,1012,48.0587,4.1356
La Chapelle-Saint-Luc,10081,10,44,12603,48.3165,4.0303
Chapelle-Vallon,10082,10,44,232,48.4328,4.0411
Chappes,10083,10,44,356,48.1651,4.2544
Charmont-sous-Barbuise,10084,10,44,1039,48.4124,4.1793
Charmoy,10085,10,44,63,48.3924,3.582
Charny-le-Bachot,10086,10,44,242,48.5408,3.9529
Chaserey,10087,10,44,46,47.9534,4.0743
Châtres,10089,10,44,705,48.4924,3.8391
Chauchigny,10090,10,44,222,48.4271,3.977
Chaudrey,10091,10,44,140,48.4828,4.2439
Chauffour-lès-Bailly,10092,10,44,135,48.1858,4.3156
Chaumesnil,10093,10,44,109,48.3594,4.6162
Chavanges,10094,10,44,580,48.5205,4.5742
Le Chêne,10095,10,44,280,48.5657,4.1752
Chennegy,10096,10,44,471,48.2166,3.8474
Chervey,10097,10,44,149,48.1339,4.4905
Chesley,10098,10,44,295,47.9756,4.1129
Chessy-les-Prés,10099,10,44,534,48.013,3.9345
Clérey,10100,10,44,1150,48.2094,4.1993
Coclois,10101,10,44,171,48.4729,4.3285
Colombé-la-Fosse,10102,10,44,163,48.2701,4.7901
Colombé-le-Sec,10103,10,44,155,48.2599,4.8022
Cormost,10104,10,44,291,48.1545,4.1357
Courcelles-sur-Voire,10105,10,44,23,48.483,4.5297
Courceroy,10106,10,44,147,48.4702,3.4073
Coursan-en-Othe,10107,10,44,103,48.0794,3.8289
Courtaoult,10108,10,44,90,48.024,3.8691
Courtenot,10109,10,44,213,48.156,4.3131
Courteranges,10110,10,44,587,48.267,4.2261
Courteron,10111,10,44,100,48.016,4.4652
Coussegrey,10112,10,44,190,47.9511,4.0326
Couvignon,10113,10,44,197,48.2022,4.6659
Crancey,10114,10,44,697,48.5191,3.6387
Creney-près-Troyes,10115,10,44,1996,48.3379,4.1439
Crésantignes,10116,10,44,310,48.1433,4.0195
Crespy-le-Neuf,10117,10,44,125,48.3976,4.6105
Les Croûtes,10118,10,44,96,47.9917,3.8624
Cunfin,10119,10,44,167,48.0458,4.6698
Cussangy,10120,10,44,201,48.0276,4.0868
Dampierre,10121,10,44,343,48.5677,4.3653
Davrey,10122,10,44,225,48.0455,3.9555
Dienville,10123,10,44,821,48.3268,4.5102
Dierrey-Saint-Julien,10124,10,44,274,48.3022,3.8379
Dierrey-Saint-Pierre,10125,10,44,307,48.3315,3.8398
Dolancourt,10126,10,44,125,48.2677,4.6078
Dommartin-le-Coq,10127,10,44,53,48.4978,4.3541
Donnement,10128,10,44,73,48.5218,4.4268
Dosches,10129,10,44,312,48.3104,4.2773
Dosnon,10130,10,44,99,48.6132,4.2507
Droupt-Saint-Basle,10131,10,44,342,48.4804,3.957
Droupt-Sainte-Marie,10132,10,44,256,48.4995,3.9404
Eaux-Puiseaux,10133,10,44,251,48.1189,3.8819
Échemines,10134,10,44,84,48.3883,3.835
Éclance,10135,10,44,87,48.3045,4.6414
Éguilly-sous-Bois,10136,10,44,114,48.1367,4.5396
Engente,10137,10,44,28,48.2789,4.767
Épagne,10138,10,44,131,48.3977,4.4701
Épothémont,10139,10,44,154,48.4141,4.6629
Ervy-le-Châtel,10140,10,44,1108,48.0587,3.9093
Essoyes,10141,10,44,711,48.0473,4.5426
Estissac,10142,10,44,1797,48.2507,3.8117
Étourvy,10143,10,44,144,47.9494,4.1302
Étrelles-sur-Aube,10144,10,44,157,48.5602,3.876
Faux-Villecerf,10145,10,44,215,48.3278,3.7413
Fay-lès-Marcilly,10146,10,44,84,48.4038,3.6071
Fays-la-Chapelle,10147,10,44,120,48.1306,4.0177
Ferreux-Quincey,10148,10,44,405,48.4611,3.6003
Feuges,10149,10,44,332,48.3964,4.1118
Fontaine,10150,10,44,247,48.2085,4.7194
Fontaine-les-Grès,10151,10,44,903,48.4108,3.8876
Fontaine-Mâcon,10153,10,44,618,48.4564,3.509
Fontenay-de-Bossery,10154,10,44,70,48.4519,3.467
Fontette,10155,10,44,179,48.0751,4.6133
Fontvannes,10156,10,44,715,48.2822,3.8699
La Fosse-Corduan,10157,10,44,213,48.4423,3.6542
Fouchères,10158,10,44,507,48.1447,4.2755
Fralignes,10159,10,44,96,48.1639,4.3807
Fravaux,10160,10,44,36,48.2356,4.6417
Fresnay,10161,10,44,50,48.3085,4.7595
Fresnoy-le-Château,10162,10,44,285,48.2212,4.2317
Fuligny,10163,10,44,40,48.3429,4.699
Gélannes,10164,10,44,704,48.4751,3.6716
Géraudot,10165,10,44,339,48.3017,4.3202
Les Grandes-Chapelles,10166,10,44,398,48.4685,4.0317
Grandville,10167,10,44,87,48.5934,4.2408
Les Granges,10168,10,44,80,48.0562,4.0612
Gumery,10169,10,44,220,48.4395,3.4196
Gyé-sur-Seine,10170,10,44,464,48.0038,4.4401
Hampigny,10171,10,44,220,48.4611,4.6031
Herbisse,10172,10,44,150,48.6154,4.1228
Isle-Aumont,10173,10,44,490,48.2042,4.1217
Isle-Aubigny,10174,10,44,171,48.5414,4.284
Jasseines,10175,10,44,160,48.511,4.3956
Jaucourt,10176,10,44,141,48.2545,4.6416
Javernant,10177,10,44,160,48.1589,3.9973
Jessains,10178,10,44,253,48.2854,4.5705
Jeugny,10179,10,44,462,48.1139,4.06
Joncreuil,10180,10,44,96,48.5282,4.6196
Jully-sur-Sarce,10181,10,44,221,48.1113,4.28
Juvancourt,10182,10,44,108,48.119,4.8113
Juvanzé,10183,10,44,35,48.3237,4.5865
Juzanvigny,10184,10,44,130,48.4169,4.6097
Lagesse,10185,10,44,209,48.0169,4.129
Laines-aux-Bois,10186,10,44,530,48.2254,3.9817
Landreville,10187,10,44,385,48.0755,4.4659
Lantages,10188,10,44,214,48.0812,4.2014
Lassicourt,10189,10,44,53,48.4347,4.4998
Laubressel,10190,10,44,559,48.3019,4.231
Lavau,10191,10,44,971,48.3343,4.0921
Lentilles,10192,10,44,128,48.4899,4.6282
Lesmont,10193,10,44,301,48.4287,4.4296
Lévigny,10194,10,44,91,48.2989,4.7053
Lhuître,10195,10,44,271,48.5799,4.2721
Lignières,10196,10,44,222,47.9635,3.967
Lignol-le-Château,10197,10,44,160,48.2132,4.8081
Lirey,10198,10,44,115,48.1635,4.0425
Loches-sur-Ource,10199,10,44,350,48.0705,4.5025
La Loge-aux-Chèvres,10200,10,44,94,48.2686,4.4078
La Loge-Pomblin,10201,10,44,58,48.0703,4.0444
Les Loges-Margueron,10202,10,44,214,48.0996,4.1113
Longchamp-sur-Aujon,10203,10,44,366,48.1544,4.8148
Longeville-sur-Mogne,10204,10,44,138,48.1469,4.0652
Longpré-le-Sec,10205,10,44,69,48.1846,4.5317
Longsols,10206,10,44,132,48.425,4.2791
Longueville-sur-Aube,10207,10,44,133,48.5484,3.9116
La Louptière-Thénard,10208,10,44,300,48.3836,3.4417
Lusigny-sur-Barse,10209,10,44,2265,48.2598,4.2808
Luyères,10210,10,44,460,48.3808,4.1933
Macey,10211,10,44,982,48.3043,3.9109
Machy,10212,10,44,108,48.1469,4.0353
Magnant,10213,10,44,163,48.1712,4.4217
Magnicourt,10214,10,44,85,48.4576,4.3821
Magny-Fouchard,10215,10,44,261,48.2327,4.5416
Mailly-le-Camp,10216,10,44,2012,48.6683,4.1828
Maison-des-Champs,10217,10,44,35,48.2449,4.5716
Maisons-lès-Chaource,10218,10,44,176,48.006,4.1646
Maisons-lès-Soulaines,10219,10,44,64,48.2962,4.7836
Maizières-la-Grande-Paroisse,10220,10,44,1521,48.5041,3.7911
Maizières-lès-Brienne,10221,10,44,160,48.4305,4.6055
Maraye-en-Othe,10222,10,44,429,48.1575,3.8698
Marcilly-le-Hayer,10223,10,44,713,48.329,3.6417
Marigny-le-Châtel,10224,10,44,1753,48.3991,3.7196
Marnay-sur-Seine,10225,10,44,235,48.5143,3.5528
Marolles-lès-Bailly,10226,10,44,120,48.1877,4.3432
Marolles-sous-Lignières,10227,10,44,363,47.9602,3.9186
Mathaux,10228,10,44,212,48.3556,4.4629
Maupas,10229,10,44,99,48.1373,4.076
Mergey,10230,10,44,663,48.3941,4.0353
Le Mériot,10231,10,44,617,48.5073,3.4407
Merrey-sur-Arce,10232,10,44,325,48.0964,4.4059
Méry-sur-Seine,10233,10,44,1442,48.5052,3.8993
Mesgrigny,10234,10,44,260,48.4804,3.864
Mesnil-la-Comtesse,10235,10,44,56,48.5003,4.1975
Mesnil-Lettre,10236,10,44,58,48.4628,4.2598
Mesnil-Saint-Loup,10237,10,44,583,48.3093,3.7685
Mesnil-Saint-Père,10238,10,44,438,48.2529,4.3447
Mesnil-Sellières,10239,10,44,574,48.3341,4.2057
Messon,10240,10,44,470,48.2616,3.9166
Metz-Robert,10241,10,44,55,48.0696,4.0969
Meurville,10242,10,44,155,48.2066,4.61
Molins-sur-Aube,10243,10,44,103,48.4319,4.3872
Montaulin,10245,10,44,818,48.2487,4.1958
Montceaux-lès-Vaudes,10246,10,44,246,48.1511,4.158
Montfey,10247,10,44,115,48.0679,3.8722
Montgueux,10248,10,44,388,48.2967,3.9551
Montiéramey,10249,10,44,405,48.2344,4.3161
Montier-en-l'Isle,10250,10,44,218,48.2678,4.6849
Montigny-les-Monts,10251,10,44,250,48.096,3.9614
Montmartin-le-Haut,10252,10,44,64,48.2105,4.5503
Montmorency-Beaufort,10253,10,44,142,48.4867,4.5547
Montpothier,10254,10,44,329,48.5732,3.5151
Montreuil-sur-Barse,10255,10,44,291,48.217,4.2901
Montsuzain,10256,10,44,396,48.4472,4.1294
Morembert,10257,10,44,29,48.5039,4.3317
Morvilliers,10258,10,44,270,48.3792,4.6337
La Motte-Tilly,10259,10,44,369,48.4758,3.4392
Moussey,10260,10,44,661,48.2182,4.0925
Mussy-sur-Seine,10261,10,44,944,47.9883,4.499
Neuville-sur-Seine,10262,10,44,383,48.0313,4.4146
Neuville-sur-Vanne,10263,10,44,469,48.255,3.7732
Noé-les-Mallets,10264,10,44,104,48.0974,4.5592
Les Noës-près-Troyes,10265,10,44,3260,48.3033,4.0407
Nogent-en-Othe,10266,10,44,44,48.1289,3.7922
Nogent-sur-Aube,10267,10,44,311,48.4866,4.3004
Nogent-sur-Seine,10268,10,44,5673,48.4978,3.4943
Nozay,10269,10,44,156,48.496,4.0869
Onjon,10270,10,44,260,48.3951,4.2721
Origny-le-Sec,10271,10,44,603,48.4624,3.7688
Ormes,10272,10,44,168,48.555,4.1123
Ortillon,10273,10,44,22,48.4938,4.2237
Orvilliers-Saint-Julien,10274,10,44,312,48.4387,3.8186
Ossey-les-Trois-Maisons,10275,10,44,589,48.4386,3.7471
Paisy-Cosdon,10276,10,44,334,48.2166,3.7005
Pargues,10278,10,44,142,48.0158,4.209
Pars-lès-Chavanges,10279,10,44,47,48.5177,4.5005
Pars-lès-Romilly,10280,10,44,834,48.482,3.7289
Le Pavillon-Sainte-Julie,10281,10,44,278,48.3635,3.8974
Payns,10282,10,44,1396,48.373,3.9602
Pel-et-Der,10283,10,44,128,48.3937,4.4097
Périgny-la-Rose,10284,10,44,160,48.5537,3.6259
Perthes-lès-Brienne,10285,10,44,63,48.4321,4.5398
Petit-Mesnil,10286,10,44,202,48.3416,4.6152
Piney,10287,10,44,1417,48.3285,4.3585
Plaines-Saint-Lange,10288,10,44,267,47.9981,4.4766
Plancy-l'Abbaye,10289,10,44,963,48.592,3.9882
Planty,10290,10,44,231,48.2723,3.6509
Plessis-Barbuise,10291,10,44,183,48.5726,3.583
Poivres,10293,10,44,156,48.684,4.2783
Poligny,10294,10,44,58,48.1756,4.3464
Polisot,10295,10,44,322,48.0733,4.3553
Polisy,10296,10,44,176,48.0594,4.3626
Pont-Sainte-Marie,10297,10,44,5202,48.3197,4.0966
Pont-sur-Seine,10298,10,44,1117,48.5056,3.5965
Pouan-les-Vallées,10299,10,44,503,48.5322,4.064
Pougy,10300,10,44,266,48.437,4.3491
Pouy-sur-Vannes,10301,10,44,181,48.2984,3.5981
Praslin,10302,10,44,91,48.0464,4.2019
Précy-Notre-Dame,10303,10,44,68,48.3996,4.4377
Précy-Saint-Martin,10304,10,44,179,48.4155,4.4598
Prémierfait,10305,10,44,90,48.5039,4.0224
Proverville,10306,10,44,223,48.2337,4.6761
Prugny,10307,10,44,366,48.2493,3.9388
Prunay-Belleville,10308,10,44,222,48.3673,3.7804
Prusy,10309,10,44,88,47.9744,4.0529
Puits-et-Nuisement,10310,10,44,201,48.2141,4.5121
Racines,10312,10,44,177,48.0496,3.8487
Radonvilliers,10313,10,44,326,48.339,4.4753
Ramerupt,10314,10,44,415,48.5257,4.3029
Rances,10315,10,44,46,48.4623,4.5531
Rhèges,10316,10,44,208,48.5334,3.9944
Les Riceys,10317,10,44,1192,47.9907,4.3793
Rigny-la-Nonneuse,10318,10,44,158,48.4149,3.6483
Rigny-le-Ferron,10319,10,44,322,48.2022,3.6238
Rilly-Sainte-Syre,10320,10,44,230,48.4504,3.9679
La Rivière-de-Corps,10321,10,44,3681,48.2785,4.0154
Romilly-sur-Seine,10323,10,44,14751,48.5158,3.7158
Roncenay,10324,10,44,170,48.1963,4.0458
Rosières-près-Troyes,10325,10,44,4866,48.2636,4.0651
Rosnay-l'Hôpital,10326,10,44,160,48.4601,4.5039
La Rothière,10327,10,44,125,48.3392,4.5869
Rouilly-Sacey,10328,10,44,388,48.3471,4.2718
Rouilly-Saint-Loup,10329,10,44,536,48.2655,4.1498
Rouvres-les-Vignes,10330,10,44,114,48.2379,4.8248
Rumilly-lès-Vaudes,10331,10,44,580,48.1242,4.1929
Ruvigny,10332,10,44,502,48.2719,4.1905
Saint-André-les-Vergers,10333,10,44,12695,48.2771,4.0464
Saint-Aubin,10334,10,44,591,48.4822,3.5526
Saint-Benoist-sur-Vanne,10335,10,44,229,48.233,3.6726
Saint-Benoît-sur-Seine,10336,10,44,428,48.378,4.0511
Saint-Christophe-Dodinicourt,10337,10,44,32,48.4331,4.4757
Saint-Étienne-sous-Barbuise,10338,10,44,175,48.4881,4.1113
Saint-Flavy,10339,10,44,297,48.4054,3.7794
Saint-Germain,10340,10,44,2402,48.2526,4.0061
Saint-Hilaire-sous-Romilly,10341,10,44,339,48.4988,3.6569
Saint-Jean-de-Bonneval,10342,10,44,403,48.1729,4.0513
Saint-Julien-les-Villas,10343,10,44,6752,48.2745,4.1028
Saint-Léger-près-Troyes,10344,10,44,915,48.2394,4.0715
Saint-Léger-sous-Brienne,10345,10,44,386,48.4076,4.5082
Saint-Léger-sous-Margerie,10346,10,44,52,48.5312,4.4878
Saint-Loup-de-Buffigny,10347,10,44,213,48.4447,3.6306
Saint-Lupien,10348,10,44,231,48.3659,3.7097
Saint-Lyé,10349,10,44,2867,48.3464,3.9728
Saint-Mards-en-Othe,10350,10,44,639,48.1608,3.7919
Saint-Martin-de-Bossenay,10351,10,44,350,48.4458,3.6885
Sainte-Maure,10352,10,44,1792,48.3587,4.0692
Saint-Mesmin,10353,10,44,907,48.435,3.8942
Saint-Nabord-sur-Aube,10354,10,44,140,48.5129,4.2011
Saint-Nicolas-la-Chapelle,10355,10,44,75,48.5208,3.4805
Saint-Oulph,10356,10,44,326,48.5262,3.8746
Saint-Parres-aux-Tertres,10357,10,44,3214,48.2935,4.1362
Saint-Parres-lès-Vaudes,10358,10,44,1079,48.1762,4.2172
Saint-Phal,10359,10,44,517,48.1089,3.9917
Saint-Pouange,10360,10,44,1000,48.2257,4.041
Saint-Remy-sous-Barbuise,10361,10,44,254,48.4767,4.1272
Sainte-Savine,10362,10,44,10457,48.2982,4.0261
Saint-Thibault,10363,10,44,551,48.1989,4.1478
Saint-Usage,10364,10,44,69,48.0993,4.6363
Salon,10365,10,44,128,48.6317,4.0226
Saulcy,10366,10,44,62,48.2763,4.8362
La Saulsotte,10367,10,44,681,48.551,3.508
Savières,10368,10,44,1075,48.4072,3.9345
Semoine,10369,10,44,219,48.6715,4.0908
Soligny-les-Étangs,10370,10,44,259,48.4044,3.5157
Sommeval,10371,10,44,301,48.1615,3.9537
Soulaines-Dhuys,10372,10,44,419,48.378,4.7108
Souligny,10373,10,44,377,48.2118,3.9862
Spoy,10374,10,44,147,48.2294,4.6179
Thennelières,10375,10,44,336,48.2889,4.1823
Thieffrain,10376,10,44,156,48.1979,4.4406
Thil,10377,10,44,106,48.3429,4.7917
Thors,10378,10,44,68,48.305,4.8033
Torcy-le-Grand,10379,10,44,441,48.5194,4.1716
Torcy-le-Petit,10380,10,44,72,48.518,4.1898
Torvilliers,10381,10,44,1035,48.2774,3.9702
Traînel,10382,10,44,1064,48.4059,3.446
Trancault,10383,10,44,181,48.3686,3.526
Trannes,10384,10,44,198,48.3039,4.5994
Trouans,10386,10,44,203,48.6339,4.2513
Troyes,10387,10,44,62443,48.2924,4.0761
Turgy,10388,10,44,44,48.0335,4.0505
Unienville,10389,10,44,108,48.3187,4.5447
Urville,10390,10,44,110,48.1706,4.6712
Vailly,10391,10,44,310,48.3728,4.1243
Vallant-Saint-Georges,10392,10,44,417,48.459,3.8913
Vallentigny,10393,10,44,186,48.4412,4.6145
Vallières,10394,10,44,169,47.9988,4.0601
Vanlay,10395,10,44,287,48.0176,4.0129
Vauchassis,10396,10,44,498,48.2047,3.918
Vauchonvilliers,10397,10,44,172,48.2676,4.5328
Vaucogne,10398,10,44,71,48.5345,4.3496
Vaudes,10399,10,44,708,48.1752,4.1814
Vaupoisson,10400,10,44,127,48.5036,4.2125
Vendeuvre-sur-Barse,10401,10,44,2256,48.2412,4.4532
La Vendue-Mignot,10402,10,44,242,48.1494,4.1014
Vernonvilliers,10403,10,44,57,48.3124,4.6797
Verpillières-sur-Ource,10404,10,44,109,48.0393,4.5873
Verricourt,10405,10,44,60,48.4536,4.3337
Verrières,10406,10,44,1888,48.2307,4.1509
Viâpres-le-Petit,10408,10,44,127,48.5832,4.0536
Villacerf,10409,10,44,600,48.4052,4.0046
Villadin,10410,10,44,105,48.3157,3.6941
La Ville-aux-Bois,10411,10,44,28,48.4044,4.6883
Villechétif,10412,10,44,945,48.3201,4.1524
Villeloup,10414,10,44,129,48.3523,3.8644
Villemereuil,10416,10,44,240,48.2008,4.0784
Villemoiron-en-Othe,10417,10,44,204,48.1993,3.7955
Villemorien,10418,10,44,203,48.0793,4.2937
Villemoyenne,10419,10,44,731,48.1851,4.2458
Villenauxe-la-Grande,10420,10,44,2604,48.5951,3.5428
La Villeneuve-au-Châtelot,10421,10,44,148,48.5528,3.608
Villeneuve-au-Chemin,10422,10,44,196,48.0864,3.837
La Villeneuve-au-Chêne,10423,10,44,404,48.2485,4.391
Villeret,10424,10,44,64,48.4809,4.5854
Villery,10425,10,44,267,48.1743,4.0155
Ville-sous-la-Ferté,10426,10,44,908,48.1418,4.7665
Ville-sur-Arce,10427,10,44,203,48.1143,4.4473
Ville-sur-Terre,10428,10,44,97,48.3364,4.7363
Villette-sur-Aube,10429,10,44,252,48.5294,4.1079
Villiers-Herbisse,10430,10,44,82,48.6472,4.1145
Villiers-le-Bois,10431,10,44,106,47.9543,4.19
Villiers-sous-Praslin,10432,10,44,68,48.0603,4.2547
Villy-en-Trodes,10433,10,44,260,48.1985,4.389
Villy-le-Bois,10434,10,44,58,48.1692,4.0878
Villy-le-Maréchal,10435,10,44,192,48.1886,4.0743
Vinets,10436,10,44,187,48.5456,4.2247
Virey-sous-Bar,10437,10,44,591,48.1342,4.3058
Vitry-le-Croisé,10438,10,44,224,48.1443,4.5811
Viviers-sur-Artaut,10439,10,44,120,48.0979,4.5003
Voigny,10440,10,44,141,48.2351,4.7676
Vosnon,10441,10,44,237,48.1093,3.8373
Voué,10442,10,44,696,48.46,4.1302
Vougrey,10443,10,44,41,48.0886,4.2373
Vulaines,10444,10,44,225,48.2417,3.6225
Yèvres-le-Petit,10445,10,44,54,48.4786,4.4907
Aigues-Vives,11001,11,76,536,43.234,2.5359
Airoux,11002,11,76,189,43.3667,1.8739
Ajac,11003,11,76,198,43.0448,2.1373
Alaigne,11004,11,76,331,43.0949,2.0887
Alairac,11005,11,76,1389,43.1848,2.2387
Albas,11006,11,76,78,43.0046,2.7328
Albières,11007,11,76,111,42.9452,2.447
Alet-les-Bains,11008,11,76,384,42.9914,2.2618
Alzonne,11009,11,76,1590,43.2646,2.1665
Antugnac,11010,11,76,292,42.9627,2.2174
Aragon,11011,11,76,476,43.2974,2.303
Argeliers,11012,11,76,2128,43.309,2.9137
Argens-Minervois,11013,11,76,375,43.2458,2.7692
Armissan,11014,11,76,1474,43.1888,3.0888
Arques,11015,11,76,253,42.9445,2.3878
Arquettes-en-Val,11016,11,76,79,43.1061,2.4938
Artigues,11017,11,76,73,42.7895,2.2044
Arzens,11018,11,76,1196,43.1968,2.2082
Aunat,11019,11,76,61,42.79,2.1018
Auriac,11020,11,76,33,42.9259,2.4916
Axat,11021,11,76,482,42.7958,2.2412
Azille,11022,11,76,1125,43.2763,2.6581
Badens,11023,11,76,729,43.2229,2.5073
Bages,11024,11,76,750,43.1163,2.9702
Bagnoles,11025,11,76,315,43.2668,2.4466
Baraigne,11026,11,76,164,43.3293,1.8191
Barbaira,11027,11,76,787,43.1774,2.5162
Belcaire,11028,11,76,369,42.8289,1.9368
Belcastel-et-Buc,11029,11,76,60,43.0251,2.3528
Belflou,11030,11,76,111,43.3214,1.796
Belfort-sur-Rebenty,11031,11,76,24,42.8304,2.0497
Bellegarde-du-Razès,11032,11,76,252,43.1059,2.0508
Belpech,11033,11,76,1339,43.2018,1.7624
Belvèze-du-Razès,11034,11,76,841,43.1236,2.0891
Belvianes-et-Cavirac,11035,11,76,259,42.8473,2.2139
Belvis,11036,11,76,162,42.8573,2.0798
Berriac,11037,11,76,958,43.2153,2.4053
Bessède-de-Sault,11038,11,76,57,42.7915,2.1419
La Bezole,11039,11,76,47,43.0249,2.0952
Bizanet,11040,11,76,1749,43.1445,2.8704
Bize-Minervois,11041,11,76,1292,43.3364,2.8719
Blomac,11042,11,76,254,43.2134,2.5889
Bouilhonnac,11043,11,76,222,43.233,2.4462
Bouisse,11044,11,76,103,42.9899,2.4259
Bouriège,11045,11,76,151,42.9938,2.1575
Bourigeole,11046,11,76,55,42.9864,2.1206
Le Bousquet,11047,11,76,44,42.7074,2.1771
Boutenac,11048,11,76,739,43.1469,2.7993
Bram,11049,11,76,3252,43.2511,2.1108
Brézilhac,11051,11,76,176,43.1666,2.0746
Brousses-et-Villaret,11052,11,76,352,43.3433,2.2454
Brugairolles,11053,11,76,301,43.1331,2.165
Les Brunels,11054,11,76,268,43.4109,2.0466
Bugarach,11055,11,76,242,42.8735,2.3554
Cabrespine,11056,11,76,179,43.3746,2.4771
Cahuzac,11057,11,76,30,43.1909,1.8548
Cailhau,11058,11,76,250,43.1448,2.1325
Cailhavel,11059,11,76,150,43.1669,2.1234
Cailla,11060,11,76,52,42.809,2.2008
Cambieure,11061,11,76,322,43.1268,2.1267
Campagna-de-Sault,11062,11,76,19,42.7564,2.0512
Campagne-sur-Aude,11063,11,76,616,42.9134,2.2021
Camplong-d'Aude,11064,11,76,385,43.1303,2.6495
Camps-sur-l'Agly,11065,11,76,61,42.8659,2.4179
Camurac,11066,11,76,108,42.8015,1.9252
Canet,11067,11,76,1853,43.2248,2.8291
Capendu,11068,11,76,1461,43.1821,2.5554
Carcassonne,11069,11,76,46429,43.2078,2.3491
Carlipa,11070,11,76,338,43.3071,2.1222
Cascastel-des-Corbières,11071,11,76,216,42.9779,2.7521
La Cassaigne,11072,11,76,188,43.1942,1.9914
Cassaignes,11073,11,76,59,42.948,2.2942
Les Cassés,11074,11,76,317,43.429,1.8701
Castans,11075,11,76,127,43.4098,2.489
Castelnaudary,11076,11,76,12212,43.3201,1.9613
Castelnau-d'Aude,11077,11,76,494,43.2345,2.6779
Castelreng,11078,11,76,207,43.0208,2.1254
Caudebronde,11079,11,76,220,43.3866,2.2989
Val de Lambronne,11080,11,76,171,43.0747,1.9899
Caunes-Minervois,11081,11,76,1571,43.3419,2.5179
Caunette-sur-Lauquet,11082,11,76,11,43.0279,2.4218
Caunettes-en-Val,11083,11,76,56,43.0657,2.5629
Caux-et-Sauzens,11084,11,76,1013,43.227,2.2575
Cavanac,11085,11,76,1012,43.1699,2.3353
Caves,11086,11,76,879,42.9392,2.9624
Cazalrenoux,11087,11,76,102,43.1897,1.9485
Cazilhac,11088,11,76,1637,43.1781,2.3594
Cenne-Monestiés,11089,11,76,411,43.3216,2.1294
Cépie,11090,11,76,603,43.1074,2.2397
Chalabre,11091,11,76,1115,42.9813,2.0183
Citou,11092,11,76,99,43.3726,2.5311
Le Clat,11093,11,76,28,42.7877,2.1733
Clermont-sur-Lauquet,11094,11,76,30,43.0484,2.4296
Comigne,11095,11,76,329,43.1651,2.5851
Comus,11096,11,76,33,42.8266,1.8862
Conilhac-Corbières,11098,11,76,947,43.1856,2.7115
Conques-sur-Orbiel,11099,11,76,2549,43.2815,2.38
Corbières,11100,11,76,36,43.0481,2.0013
Coudons,11101,11,76,53,42.8637,2.1217
Couffoulens,11102,11,76,538,43.1494,2.3056
Couiza,11103,11,76,1130,42.9324,2.2714
Counozouls,11104,11,76,56,42.7007,2.2284
Cournanel,11105,11,76,664,43.0308,2.2343
Coursan,11106,11,76,5762,43.2458,3.062
Courtauly,11107,11,76,76,43.0387,2.0492
La Courtète,11108,11,76,48,43.1425,2.0317
Coustaussa,11109,11,76,50,42.9379,2.2884
Coustouge,11110,11,76,116,43.0549,2.7425
Cruscades,11111,11,76,940,43.2011,2.8179
Cubières-sur-Cinoble,11112,11,76,81,42.864,2.4712
Cucugnan,11113,11,76,121,42.8593,2.6179
Cumiès,11114,11,76,43,43.2983,1.8309
Cuxac-Cabardès,11115,11,76,953,43.3972,2.2803
Cuxac-d'Aude,11116,11,76,4070,43.2571,3.0093
