nom;population;plus60ans;pct_15_29;pct_30_44;pct_45_59;pct_maison;pct_appartement;revenuMedian;tauxProprietaires;region;zoneChalandise;departement;lat;lon;score
ISQUES;1200;30.7;15.5;16.9;21.9;81;19;24700;63;NORD-PAS-DE-CALAIS;431;62;50.6822962991;1.65634356393;84
LE PETIT-ABERGEMENT;100;34.6;12.7;16.4;20.3;81;19;19200;64;RHONE-ALPES;444;01;46.0669978649;5.6512031597;84
MAISONS-LAFFITTE;22700;34.3;15.1;15.1;24.8;61;39;23200;67;ILE-DE-FRANCE;414;78;48.9523369002;2.15161594901;84
VERT-LE-PETIT;2600;33.4;12.1;15.8;20.0;85;15;21400;64;ILE-DE-FRANCE;448;91;48.552025472;2.36598547883;84
L'ARGENTIERE-LA-BESSEE;2300;30.6;15.5;21.1;23.6;79;21;24800;63;PROVENCE-ALPES-COTE D'AZUR;449;05;44.7821732712;6.47214497323;84
MAGNEVILLE;300;32.3;13.5;15.2;24.9;81;19;22400;65;BASSE-NORMANDIE;438;50;49.452860666;-1.5484188019;84
LEVAL;2300;33.5;14.0;20.7;24.6;71;29;22600;66;NORD-PAS-DE-CALAIS;438;59;50.180651266;3.83355819928;84
LOULAY;800;33.1;15.7;17.4;23.7;84;16;23400;68;POITOU-CHARENTES;404;17;46.0441648862;-0.513759292382;84
ZUTKERQUE;1700;28.8;17.8;21.6;23.2;87;13;25800;66;NORD-PAS-DE-CALAIS;426;62;50.8528869572;2.05960239074;84
SAINT-VICTOR-ET-MELVIEU;400;34.5;17.6;15.3;23.3;85;15;19800;67;MIDI-PYRENEES;431;12;44.0507837492;2.81021922503;84
GEX;9900;34.6;15.4;19.4;21.3;81;19;21700;56;RHONE-ALPES;413;01;46.3471891747;6.04650555568;84
LAGARDERE;100;34.5;12.0;19.9;21.7;83;17;20600;62;MIDI-PYRENEES;429;32;43.842189141;0.322509664835;84
CHAMBORNAY-LES-BELLEVAUX;200;31.3;13.4;16.6;24.2;76;24;24500;63;FRANCHE-COMTE;442;70;47.3958807638;6.10214510229;84
BOUTIERS-SAINT-TROJAN;1400;32.9;17.9;19.3;20.4;82;18;22400;63;POITOU-CHARENTES;416;16;45.711028287;-0.296886698875;84
BEAUTOR;2600;33.4;16.9;21.4;20.3;82;18;24800;56;PICARDIE;407;02;49.648319958;3.33811188104;84
BRUMATH;9800;30.0;14.6;17.7;23.1;77;23;25200;62;ALSACE;430;67;48.7204656106;7.71740193625;84
PERS-JUSSY;2600;33.7;13.3;19.9;20.1;78;22;22300;64;RHONE-ALPES;411;74;46.1018355447;6.25852776575;84
BLACE;1400;32.9;16.6;16.6;24.0;76;24;22800;69;RHONE-ALPES;438;69;46.0346971393;4.63561700748;84
LES SALCES;100;30.7;12.5;16.1;22.7;88;12;24000;67;LANGUEDOC-ROUSSILLON;447;48;44.5611463487;3.13595674342;84
NUILLE-SUR-VICOIN;1200;34.2;16.0;18.8;20.8;90;10;24400;56;PAYS DE LA LOIRE;402;53;47.9802789281;-0.779212405934;84
ANNOIS;400;29.0;13.1;19.9;20.7;86;14;25200;68;PICARDIE;420;02;49.7210674108;3.17611501401;84
AUDIERNE;2300;34.4;16.4;21.4;21.8;71;29;24400;59;BRETAGNE;415;29;48.0241077574;-4.54448750165;84
LAUTERBOURG;2300;34.6;17.5;19.4;21.0;87;13;22000;57;ALSACE;436;67;48.9637116345;8.18637725776;84
VILLERS-SUR-TRIE;400;34.6;12.3;20.4;23.1;85;15;21200;61;PICARDIE;411;60;49.3139532792;1.81713750407;84
CONAT;100;30.4;16.8;19.6;23.9;75;25;25600;64;LANGUEDOC-ROUSSILLON;434;66;42.6169400651;2.33899950618;84
VILLETELLE;1400;31.7;17.4;18.9;23.8;86;14;22800;63;LANGUEDOC-ROUSSILLON;419;34;43.7241089039;4.1368883121;84
GORRON;2800;34.3;15.2;19.4;24.8;85;15;25000;67;PAYS DE LA LOIRE;369;53;48.4219397405;-0.8016203216;84
BLAIGNAN;200;34.2;17.6;20.5;24.9;90;10;20900;62;AQUITAINE;416;33;45.3230869763;-0.865864603623;84
MOISSAT;1000;33.6;16.3;18.7;21.8;73;27;23700;63;AUVERGNE;410;63;45.7783462842;3.35256262892;84
SAINT-NAZAIRE-DE-PEZAN;600;32.3;12.2;15.4;20.3;80;20;22200;68;LANGUEDOC-ROUSSILLON;430;34;43.6351201941;4.11706198292;84
CASTELFERRUS;400;34.3;12.6;17.9;21.3;83;17;20100;65;MIDI-PYRENEES;431;82;44.0050177844;1.09114738889;84
MADECOURT;100;31.7;17.5;19.2;22.4;80;20;26000;54;LORRAINE;421;88;48.239342474;6.11505012899;84
GARGILESSE-DAMPIERRE;300;31.5;13.3;20.0;22.4;88;12;24800;59;CENTRE;443;36;46.5053300669;1.62060670843;84
SAINT-ANDRE-D'EMBRUN;600;31.5;13.5;16.9;24.7;87;13;25900;57;PROVENCE-ALPES-COTE D'AZUR;422;05;44.5866569322;6.57072142721;84
SAINT-REMY-LA-VARENNE;1000;32.4;15.1;17.0;24.1;78;22;25900;53;PAYS DE LA LOIRE;446;49;47.3878545887;-0.31928686518;84
GRENING;100;34.0;12.6;18.6;24.1;77;23;22900;58;LORRAINE;441;57;48.974322105;6.84167758808;84
SAINT-MARTIN-DU-TILLEUL;200;34.9;14.5;21.7;24.2;84;16;25200;51;HAUTE-NORMANDIE;401;27;49.1062640143;0.526574332783;84
LES MONTILS;1700;34.2;14.2;20.5;23.7;84;16;23400;55;CENTRE;445;41;47.5035507545;1.3044545594;84
SAINT-DENIS-DE-JOUHET;1000;32.3;12.1;15.2;22.4;83;17;25300;56;CENTRE;447;36;46.5265897441;1.84504913909;84
VELLE-SUR-MOSELLE;300;33.5;14.2;18.3;20.9;83;17;25400;51;LORRAINE;426;54;48.5304708642;6.28555083892;84
MAUREMONT;300;33.5;15.7;18.3;20.1;73;27;25900;53;MIDI-PYRENEES;428;31;43.4559384154;1.68152366041;84
LA JARRIE;2800;34.0;17.9;16.1;22.5;90;10;25700;54;POITOU-CHARENTES;396;17;46.1239232012;-1.01164042157;84
LESCOUSSE;100;34.5;13.6;15.0;20.7;77;23;23100;55;MIDI-PYRENEES;448;09;43.1491432364;1.51328236533;84
BELBEZE-EN-COMMINGES;100;33.0;13.1;17.6;20.8;86;14;22300;62;MIDI-PYRENEES;419;31;43.133868235;1.02965888187;84
LA CHAISE;0;33.1;12.2;16.8;21.9;84;16;23300;63;CHAMPAGNE-ARDENNE;408;10;48.358428601;4.67140610567;84
BRIVES-SUR-CHARENTE;200;29.8;12.0;16.2;24.1;82;18;25300;62;POITOU-CHARENTES;428;17;45.6665031177;-0.455953367996;84
JUILLE;100;32.5;16.0;17.4;21.9;82;18;21900;67;POITOU-CHARENTES;425;79;46.1120285773;-0.223925439976;84
NONSARD-LAMARCHE;100;34.5;12.3;19.2;20.2;86;14;20400;61;LORRAINE;418;55;48.9387436314;5.75541848294;84
SAINT-MORE;200;28.4;16.3;21.3;23.7;84;16;25900;68;BOURGOGNE;444;89;47.5765381901;3.77326623089;84
TOUR-EN-SOLOGNE;900;32.4;16.2;20.4;23.0;88;12;24500;64;CENTRE;402;41;47.5471719848;1.51109071624;84
POUY-SUR-VANNES;100;32.1;16.5;16.5;23.1;84;16;25700;53;CHAMPAGNE-ARDENNE;432;10;48.2978458721;3.59984902807;84
FONTET;800;34.6;18.0;20.1;20.2;80;20;23100;60;AQUITAINE;396;33;44.5553150751;-0.0279073992518;84
BOURSEUL;1000;33.4;12.8;21.3;20.5;87;13;22900;57;BRETAGNE;428;22;48.4671372478;-2.26507368746;84
BULLY;400;34.0;14.6;17.4;23.2;80;20;21300;63;RHONE-ALPES;447;42;45.9292601554;3.99269700935;84
REGUISHEIM;1700;33.5;13.5;21.6;22.3;79;21;24100;56;ALSACE;428;68;47.891760126;7.37115549029;84
VELIZY-VILLACOUBLAY;19900;34.5;17.6;16.2;22.0;80;20;18900;60;ILE-DE-FRANCE;436;78;48.783985823;2.19707485523;84
NANTOIS;100;32.2;13.0;17.3;24.5;76;24;24900;67;LORRAINE;404;55;48.6266032381;5.34341376776;84
LE MUY;9000;34.5;17.4;17.6;24.3;87;13;25800;63;PROVENCE-ALPES-COTE D'AZUR;359;83;43.4687307949;6.576949368;84
MEDIS;2700;30.1;12.9;17.6;22.2;84;16;24900;65;POITOU-CHARENTES;426;17;45.64232723;-0.957332811747;84
SAINT-OULPH;200;33.9;16.7;16.9;22.7;87;13;22800;63;CHAMPAGNE-ARDENNE;406;10;48.5266441925;3.87406836475;84
MARNAC;200;31.7;15.3;18.2;23.3;90;10;22900;66;AQUITAINE;418;24;44.8296793291;1.02879857641;84
RUFFEY-SUR-SEILLE;800;35.0;16.8;19.1;22.1;78;22;19400;67;FRANCHE-COMTE;414;39;46.7294818864;5.49587228599;84
LE TAILLAN-MEDOC;8900;32.5;16.0;18.2;22.0;71;29;24600;59;AQUITAINE;424;33;44.9111778103;-0.680843022546;84
MOULINS;19800;30.7;16.9;20.8;24.1;86;14;24000;63;AUVERGNE;409;03;46.5624641056;3.32662040221;84
RANTZWILLER;800;33.8;15.4;17.5;23.9;75;25;21300;66;ALSACE;426;68;47.6488310607;7.37119412138;84
BREUILAUFA;100;32.3;12.3;15.1;20.1;85;15;21800;65;LIMOUSIN;429;87;46.0427652258;1.10929278431;84
SAINT-GERMAIN-LA-VILLE;600;33.7;14.4;16.0;23.5;88;12;21300;66;CHAMPAGNE-ARDENNE;410;51;48.8918610464;4.46169066024;84
SAINT-CYR-LES-COLONS;400;30.9;13.2;20.1;20.4;74;26;25400;65;BOURGOGNE;428;89;47.7305335651;3.7628533948;84
FESSANVILLIERS-MATTANVILLIERS;200;33.5;14.5;18.5;23.8;81;19;20100;68;CENTRE;426;28;48.7036704915;1.03522178527;84
FONTENAY-SUR-LOING;1700;33.4;14.0;17.6;22.9;78;22;24300;58;CENTRE;405;45;48.0832664847;2.76885759173;84
LISLE-EN-BARROIS;0;32.1;13.6;17.1;22.5;72;28;24400;64;LORRAINE;428;55;48.9202691464;5.08297428907;84
BANOS;200;34.7;15.2;15.4;22.9;89;11;20800;68;AQUITAINE;409;40;43.7306552333;-0.621226009645;84
CHABLIS;2400;33.9;13.3;18.8;23.1;77;23;25300;65;BOURGOGNE;383;89;47.8075995199;3.79091424228;84
FOLLIGNY;1000;34.7;16.7;15.9;20.8;90;10;18600;67;BASSE-NORMANDIE;423;50;48.8202336889;-1.41781019903;84
VASCOEUIL;300;33.5;12.8;18.5;21.2;82;18;24500;62;HAUTE-NORMANDIE;399;27;49.4459502042;1.38564792564;84
JUILLE;200;34.6;15.2;15.5;20.4;79;21;20000;69;POITOU-CHARENTES;448;16;45.9263168412;0.141585678419;84
BOUGY-LEZ-NEUVILLE;200;33.6;15.4;17.3;24.7;76;24;21200;66;CENTRE;434;45;48.0420549019;2.02334838722;84
SAINT-BONNET-PRES-BORT;200;32.1;17.0;21.5;20.6;81;19;25800;52;LIMOUSIN;448;19;45.506914894;2.4263926381;84
LOUBIERES;200;29.9;15.2;19.9;23.0;79;21;25500;65;MIDI-PYRENEES;448;09;43.0097766189;1.59427619307;84
BLANZAGUET-SAINT-CYBARD;300;31.5;15.4;21.3;23.6;87;13;23200;65;POITOU-CHARENTES;434;16;45.4732165365;0.313168592903;84
FLAUGNAC;400;29.8;15.4;21.2;23.6;87;13;25400;67;MIDI-PYRENEES;424;46;44.2910612603;1.40914730428;84
BREHAN;2300;31.2;16.8;20.4;23.8;80;20;23600;63;BRETAGNE;424;56;48.0699465844;-2.68732663005;84
GALEZ;100;34.1;13.4;21.0;22.5;89;11;23900;58;MIDI-PYRENEES;409;65;43.1867712791;0.406830649029;84
ROUVRAY;600;33.0;12.7;18.4;20.5;84;16;25400;52;BOURGOGNE;424;21;47.4174670252;4.11150660638;84
CHERVES;600;33.7;16.2;15.7;22.8;78;22;24500;52;POITOU-CHARENTES;437;86;46.6943513948;0.0270041425401;84
LA VERDIERE;1500;33.0;13.9;17.7;20.2;77;23;23300;59;PROVENCE-ALPES-COTE D'AZUR;428;83;43.6461099213;5.95232275881;84
MONT-L'EVEQUE;400;31.3;16.1;21.1;23.5;81;19;25700;57;PICARDIE;429;60;49.1904259616;2.6339267851;84
VIDOU;100;34.6;12.1;20.1;23.6;81;19;24200;64;MIDI-PYRENEES;377;65;43.2984065613;0.33215461226;84
TRELAZE;12200;31.7;15.5;19.6;24.8;80;20;22300;63;PAYS DE LA LOIRE;422;49;47.451357179;-0.473458788346;84
LEFFINCOURT;200;31.6;14.7;18.7;24.6;88;12;25200;58;CHAMPAGNE-ARDENNE;415;08;49.3814874349;4.55085342469;84
PONTCHARRA-SUR-TURDINE;2500;33.3;14.7;20.4;21.7;77;23;25500;51;RHONE-ALPES;420;69;45.8770735618;4.49571511005;84
L'ISLE-ADAM;11600;33.9;13.2;16.5;21.2;90;10;24300;58;ILE-DE-FRANCE;391;95;49.1072255924;2.23436241795;84
BURDIGNIN;600;34.2;12.2;18.9;21.0;80;20;25400;55;RHONE-ALPES;400;74;46.2324473826;6.42604409853;84
LA SALLE-LES-ALPES;900;31.0;14.4;17.7;24.8;81;19;24100;63;PROVENCE-ALPES-COTE D'AZUR;417;05;44.9526685727;6.5653564178;84
SAINT-PIERRE;200;34.1;12.1;21.7;23.7;89;11;22300;62;AUVERGNE;413;15;45.3953414957;2.38207391325;84
ROUVROY-SUR-SERRE;0;34.3;16.6;21.8;24.8;81;19;19700;63;PICARDIE;444;02;49.7153670931;4.17597798145;84
LONS;12000;31.3;15.0;17.0;21.0;84;16;22400;63;AQUITAINE;447;64;43.3212113158;-0.401734390624;84
BETBEZE;0;32.7;13.9;18.7;23.3;77;23;22700;64;MIDI-PYRENEES;445;65;43.2898534376;0.572647104239;84
LA RICHARDAIS;2400;34.3;14.1;18.6;24.8;73;27;24900;68;BRETAGNE;385;35;48.6095815819;-2.04362780576;84
AGUDELLE;100;34.4;15.4;15.7;24.4;88;12;24400;56;POITOU-CHARENTES;401;17;45.3822931603;-0.469634235538;84
CASSAIGNE;200;33.4;14.9;19.6;21.2;89;11;20500;65;MIDI-PYRENEES;418;32;43.9038282456;0.344845164454;84
LA DIGNE-D'AVAL;600;33.9;16.4;20.8;22.7;77;23;22400;58;LANGUEDOC-ROUSSILLON;442;11;43.045934192;2.17910836448;84
QUINTIGNY;200;34.2;17.6;20.8;24.1;78;22;23100;58;FRANCHE-COMTE;426;39;46.7343660477;5.52473105076;84
YVETOT;11900;34.2;15.6;20.4;22.0;75;25;20900;63;HAUTE-NORMANDIE;438;76;49.6175135557;0.761699633531;84
MIEGES;100;29.6;16.1;21.6;23.9;88;12;25400;66;FRANCHE-COMTE;449;39;46.7873509128;6.04198451361;84
CEYSSAT;600;33.1;13.4;18.7;23.7;83;17;21500;64;AUVERGNE;414;63;45.7698934261;2.9244283989;84
CORBEIL;100;33.3;15.9;18.5;23.7;86;14;23900;66;CHAMPAGNE-ARDENNE;388;51;48.573704122;4.43585861027;84
BARMAINVILLE;100;31.0;15.1;21.1;20.3;77;23;24500;66;CENTRE;422;28;48.259028961;1.95473845597;84
LASSERADE;200;34.1;15.6;19.2;23.7;79;21;22600;63;MIDI-PYRENEES;402;32;43.6298461765;0.0609345558619;84
CRE;800;33.3;12.3;16.8;23.6;89;11;21100;67;PAYS DE LA LOIRE;439;72;47.6579707942;-0.139863382378;84
CAUFFRY;2400;33.2;17.7;19.6;22.2;86;14;26000;50;PICARDIE;419;60;49.3134355162;2.43026281523;84
SAINT-SERNIN;400;34.5;12.9;17.3;20.9;84;16;24200;51;AQUITAINE;434;47;44.7063934803;0.238983913386;84
SAINT-ILPIZE;200;33.0;16.0;17.2;20.9;86;14;24700;56;AUVERGNE;412;43;45.2003952069;3.40653237209;84
RAMPIEUX;100;33.9;17.9;21.1;23.9;87;13;23400;61;AQUITAINE;402;24;44.7033705088;0.800770543563;84
CARSAC-AILLAC;1500;31.3;12.2;15.8;21.9;83;17;22600;68;AQUITAINE;426;24;44.8504427417;1.27427497558;84
BLIENSCHWILLER;300;29.4;17.6;18.5;21.0;79;21;25400;69;ALSACE;421;67;48.3454000894;7.41533948904;84
SAINT-GERMAIN-LES-VERGNES;1000;33.9;17.2;17.7;20.6;89;11;25100;53;LIMOUSIN;403;19;45.2671975982;1.62099868397;84
REMILLY-WIRQUIN;300;34.9;17.9;19.0;20.0;86;14;19800;63;NORD-PAS-DE-CALAIS;448;62;50.6699885591;2.17457011207;84
SACONIN-ET-BREUIL;200;32.3;17.5;16.5;22.3;82;18;23600;59;PICARDIE;427;02;49.3506902358;3.24672146323;84
ROUGEUX;100;29.3;17.4;15.9;21.1;88;12;25300;67;CHAMPAGNE-ARDENNE;439;52;47.8099540801;5.57305964854;84
BIEVILLE-BEUVILLE;2500;34.7;12.9;18.0;20.9;85;15;23300;56;BASSE-NORMANDIE;411;14;49.2394857474;-0.336897222292;84
SAINT-PONS-LA-CALM;400;33.9;12.9;19.3;24.8;81;19;24800;66;LANGUEDOC-ROUSSILLON;384;30;44.0990342324;4.55422780097;84
NOTRE-DAME-DE-MESAGE;1200;29.7;12.5;21.6;22.9;85;15;24500;65;RHONE-ALPES;438;38;45.0706423659;5.75220646667;84
HAVERNAS;400;35.0;13.1;18.5;21.2;73;27;22300;58;PICARDIE;424;80;50.0358722384;2.23112667072;84
VACQUIERES;400;34.2;12.9;19.4;20.0;82;18;21400;67;LANGUEDOC-ROUSSILLON;402;34;43.828951354;3.95059092593;84
THEROULDEVILLE;600;32.3;14.4;18.7;20.7;74;26;24500;65;HAUTE-NORMANDIE;414;76;49.7564638049;0.523235594162;84
CORBENY;700;33.2;18.0;15.8;23.1;76;24;24700;57;PICARDIE;414;02;49.4620558975;3.82654082441;84
ANGECOURT;400;34.0;12.1;15.7;20.2;78;22;24300;53;CHAMPAGNE-ARDENNE;431;08;49.6350718482;4.97725786194;84
MESNIL-SELLIERES;600;33.3;15.9;21.9;21.0;79;21;25500;51;CHAMPAGNE-ARDENNE;436;10;48.3358644177;4.20667057813;84
MONTARNAUD;2500;32.6;13.9;21.7;21.8;77;23;25000;57;LANGUEDOC-ROUSSILLON;441;34;43.6470278582;3.69970280024;84
POYANNE;600;33.9;12.8;15.8;22.6;88;12;25500;68;AQUITAINE;378;40;43.7536761163;-0.815720310969;84
MEREUIL;100;33.5;15.9;17.9;22.3;86;14;24400;54;PROVENCE-ALPES-COTE D'AZUR;432;05;44.3839741469;5.71259098721;84
CLEURIE;600;32.8;17.1;18.2;20.0;90;10;22700;59;LORRAINE;421;88;48.0561974173;6.6745100442;84
HAM-LES-MOINES;400;32.8;17.7;18.8;21.7;80;20;25700;53;CHAMPAGNE-ARDENNE;445;08;49.7946547958;4.58829051555;84
ANHAUX;300;32.2;17.0;16.0;22.1;88;12;21500;69;AQUITAINE;443;64;43.1459283383;-1.30104249702;84
SAINTE-MARGUERITE;2500;33.3;17.8;21.5;22.3;77;23;23200;62;LORRAINE;408;88;48.2675581117;6.97340042686;84
VEREL-DE-MONTBEL;300;33.3;15.8;20.6;24.2;78;22;22000;62;RHONE-ALPES;430;73;45.5537409191;5.72394607182;84
MORTEMART;100;33.1;16.5;19.8;24.6;86;14;22100;60;LIMOUSIN;424;87;46.0484465758;0.95503235222;84
SOISY-BOUY;800;33.9;15.6;16.0;21.0;73;27;25200;60;ILE-DE-FRANCE;410;77;48.5084866501;3.29987604926;84
COUZON;300;31.2;15.7;17.2;23.5;85;15;23600;69;AUVERGNE;416;03;46.6443750911;3.11347416578;84
SAINT-MARCEL;100;34.3;16.3;20.5;20.3;78;22;22700;65;FRANCHE-COMTE;398;70;47.8253832848;5.8194773188;84
AUVERS-LE-HAMON;1500;34.2;15.3;16.3;22.4;78;22;25300;59;PAYS DE LA LOIRE;395;72;47.903917058;-0.345078374369;84
BACHIVILLERS;400;33.2;16.8;20.3;20.9;84;16;24200;55;PICARDIE;431;60;49.2869210002;1.96825665241;84
MIELLIN;100;33.5;16.2;15.2;23.6;76;24;23700;66;FRANCHE-COMTE;403;70;47.8077418861;6.74988909945;84
OSMOY;400;33.3;16.5;17.2;20.1;76;24;22000;65;ILE-DE-FRANCE;429;78;48.8640021137;1.71710528225;84
MONTBRE;300;32.0;17.1;19.3;24.1;84;16;25400;61;CHAMPAGNE-ARDENNE;406;51;49.1923765653;4.04501591283;84
DAMMARIE;1500;33.4;14.1;15.9;21.1;85;15;25700;48;CENTRE;423;28;48.3378217549;1.49741837777;84
LACHAPELLE-AUZAC;800;34.1;17.9;19.5;22.7;81;19;20300;63;MIDI-PYRENEES;432;46;44.9380023584;1.48031197912;84
RUSSY;200;34.5;14.4;18.1;20.6;80;20;25600;47;BASSE-NORMANDIE;435;14;49.3281504095;-0.8189564904;84
LEREN;200;33.3;17.0;16.2;20.2;86;14;24900;55;AQUITAINE;411;64;43.503711716;-1.0502356112;84
LANRELAS;900;32.3;17.9;19.6;22.3;73;27;25700;58;BRETAGNE;449;22;48.2463148524;-2.29585343012;84
VILLE-D'AVRAY;10700;31.5;16.3;18.5;20.3;87;13;25700;52;ILE-DE-FRANCE;428;92;48.8215895592;2.17761311514;84
URVILLE;200;32.6;15.5;16.6;21.0;73;27;24500;62;CHAMPAGNE-ARDENNE;416;10;48.1668057798;4.66928684991;84
LONGEVELLE-SUR-DOUBS;600;33.4;14.1;20.0;20.8;89;11;23000;69;FRANCHE-COMTE;394;25;47.4597602248;6.64960735527;84
AUTHUMES;200;33.6;13.6;15.6;20.3;86;14;22000;62;BOURGOGNE;427;71;46.8899153529;5.30758337993;84
RENNEVILLE;200;31.3;13.4;21.5;24.1;86;14;26000;64;CHAMPAGNE-ARDENNE;398;08;49.6508149655;4.13569086647;84
AMAGNEY;700;34.4;15.0;15.4;20.4;86;14;20300;66;FRANCHE-COMTE;418;25;47.3053386559;6.14827312973;84
CHARLEVILLE;300;33.6;14.7;19.3;24.2;76;24;24200;57;CHAMPAGNE-ARDENNE;425;51;48.8012203524;3.65820336577;84
LA FLOTTE;2900;30.0;13.3;15.4;21.4;81;19;25000;62;POITOU-CHARENTES;448;17;46.1793660462;-1.32163012232;84
GAMARTHE;100;34.7;16.1;20.4;20.6;76;24;20700;68;AQUITAINE;424;64;43.1951524207;-1.13016306002;84
SAINT-SEBASTIEN-DE-RAIDS;400;34.5;16.0;21.1;22.6;71;29;22700;61;BASSE-NORMANDIE;436;50;49.1953005849;-1.37598924689;84
MARCILLY-D'AZERGUES;900;34.5;17.4;18.7;20.1;86;14;21600;58;RHONE-ALPES;447;69;45.8679882645;4.73091611018;84
GIDY;1500;34.3;15.9;19.3;23.2;82;18;23200;54;CENTRE;426;45;47.9913355091;1.83586877013;84
MONTALET-LE-BOIS;300;32.3;17.3;18.4;20.9;89;11;24400;66;ILE-DE-FRANCE;403;78;49.0489897377;1.82996135013;84
LAVERNAT;600;31.5;14.1;20.2;20.8;89;11;24900;60;PAYS DE LA LOIRE;436;72;47.7185957169;0.346298771657;84
IBIGNY;100;34.0;17.2;20.9;22.9;79;21;22900;56;LORRAINE;428;57;48.6456165478;6.89793311842;84
FROIDEVAUX;100;33.5;12.2;19.2;23.1;74;26;22300;68;FRANCHE-COMTE;442;25;47.3004945102;6.69275819676;84
PONTEILLA;2800;30.2;12.8;21.8;22.1;81;19;24100;67;LANGUEDOC-ROUSSILLON;419;66;42.632806748;2.82639975565;84
LA RONDE;1000;34.4;12.9;20.4;24.2;87;13;24600;61;POITOU-CHARENTES;380;17;46.299708575;-0.786738515903;84
SAINT-SYMPHORIEN;1700;33.6;17.5;19.7;21.3;80;20;23300;57;AQUITAINE;419;33;44.4230431057;-0.540077855567;84
VROCOURT;0;31.7;12.3;16.0;20.5;90;10;23700;68;PICARDIE;408;60;49.5361368053;1.89040269759;84
QUINTIN;2800;32.1;16.6;20.6;22.9;87;13;24600;58;BRETAGNE;426;22;48.4030218249;-2.91221040842;84
STAPLE;700;33.2;17.1;21.8;22.4;88;12;24000;63;NORD-PAS-DE-CALAIS;403;59;50.7522593819;2.44870670166;84
CHAMPAGNAT-LE-JEUNE;100;30.7;17.6;21.3;20.5;86;14;23300;65;AUVERGNE;422;63;45.4445734596;3.41645424575;84
ANDELARRE;100;34.0;12.5;19.9;22.0;83;17;20800;64;FRANCHE-COMTE;411;70;47.5902572051;6.09074936306;84
COULON;2200;33.7;13.8;15.6;23.2;73;27;22300;69;POITOU-CHARENTES;448;79;46.3372530309;-0.58411752533;84
SAINT-GREGOIRE;8300;31.1;13.8;21.6;23.4;86;14;25400;64;BRETAGNE;397;35;48.1588840471;-1.68571943452;84
FOURMAGNAC;200;34.5;13.1;16.8;20.4;73;27;24100;60;MIDI-PYRENEES;403;46;44.6657638987;1.98087268416;84
ERIZE-LA-BRULEE;200;34.7;16.4;20.6;23.3;71;29;21700;63;LORRAINE;435;55;48.846916203;5.27496200343;84
PIBRAC;8000;34.6;13.8;16.2;21.0;86;14;18000;68;MIDI-PYRENEES;431;31;43.6274385363;1.26139475262;84
BAYEL;900;34.1;16.9;16.6;22.5;80;20;21800;65;CHAMPAGNE-ARDENNE;401;10;48.1924942272;4.79087455896;84
SAINT-LEON-D'ISSIGEAC;100;34.3;15.5;20.5;23.8;84;16;22900;62;AQUITAINE;397;24;44.7210156479;0.699300856862;84
HANVOILE;600;30.9;15.5;19.6;25.0;90;10;24600;63;PICARDIE;427;60;49.5090035202;1.8809988384;84
LA NEUVILLE-HOUSSET;100;33.8;17.4;17.9;24.6;83;17;23900;68;PICARDIE;389;02;49.7881379377;3.73171627307;84
MONTBERAUD;200;32.0;16.0;15.4;20.7;77;23;23500;67;MIDI-PYRENEES;412;31;43.1595238311;1.15513584785;84
LOCHWILLER;400;31.4;13.5;20.0;20.9;78;22;23300;64;ALSACE;429;67;48.6974249676;7.414828958;84
GILHAC-ET-BRUZAC;200;30.4;14.6;15.1;20.1;87;13;25400;61;RHONE-ALPES;416;07;44.8632410732;4.74540308425;84
BORNAY;200;34.9;12.1;15.4;20.5;77;23;24600;64;FRANCHE-COMTE;382;39;46.6118982818;5.55324402199;84
BIZE;200;30.4;17.4;16.2;24.3;89;11;24500;69;MIDI-PYRENEES;412;65;43.0352737792;0.462210784813;84
MERU;13000;30.0;16.3;18.5;24.1;88;12;24500;69;PICARDIE;415;60;49.2453722483;2.13541107599;84
SAINT-LIONS;0;32.5;16.8;21.0;21.0;71;29;24000;67;PROVENCE-ALPES-COTE D'AZUR;420;04;43.9786318012;6.40627740741;84
ESCOULOUBRE;100;30.7;13.3;19.4;22.8;82;18;23200;67;LANGUEDOC-ROUSSILLON;447;11;42.7315992556;2.1323327803;84
MERTRUD;200;33.6;15.3;21.0;22.7;90;10;21300;62;CHAMPAGNE-ARDENNE;418;52;48.4253267868;4.8840209417;84
SAINT-SATURNIN;400;33.7;16.4;16.3;23.9;89;11;22300;60;CENTRE;412;18;46.5062478492;2.24046753513;84
CHATRES;600;34.6;12.8;17.2;20.5;80;20;24500;48;CHAMPAGNE-ARDENNE;419;10;48.4931286007;3.83670871212;84
VIGOULANT;100;33.5;16.3;21.5;20.1;88;12;24500;53;CENTRE;421;36;46.4389739269;2.08397250932;84
SCEY-SUR-SAONE-ET-SAINT-ALBIN;1700;34.5;14.8;16.2;21.4;77;23;20100;64;FRANCHE-COMTE;423;70;47.6798278841;5.96387998278;84
SORNAY;300;34.5;18.0;18.8;22.6;85;15;24100;60;FRANCHE-COMTE;391;70;47.2812350721;5.6962342284;84
LA CHAPELLE-SAINT-ETIENNE;300;34.6;14.9;17.0;23.4;84;16;20500;63;POITOU-CHARENTES;424;79;46.6712926373;-0.580412885716;84
TREMEREUC;600;31.6;14.9;21.1;20.8;87;13;24800;58;BRETAGNE;435;22;48.5608248662;-2.06398861728;84
